,SSC-H,SSC-A,FSC-H,FSC-A
5073,46436.0,46418.7421875,1337.0,-4795.97998046875
5074,234966.0,424736.3125,5328.0,-8675.7802734375
5075,7869.0,8211.11328125,4468.0,3439.570068359375
5078,9113.0,8943.7958984375,4261.0,-2646.60498046875
5079,1719.0,1193.050048828125,-574.0,-5215.8798828125
5080,940488.0,936774.8125,6729.0,8500.2197265625
5081,815999.0,797632.9375,6393.0,-4701.8349609375
5082,5221.0,4668.0087890625,1425.0,-5279.05517578125
5083,1830.0,1360.170654296875,309.0,-780.1400146484375
5085,271463.0,271766.78125,6480.0,12242.365234375
5086,210798.0,204034.703125,2851.0,348.0799865722656
5087,143587.0,143920.015625,4998.0,8072.625
5088,32972.0,32673.85546875,4094.0,4496.72998046875
5089,210853.0,213542.65625,5371.0,8046.40478515625
5090,5094.0,4032.295166015625,7745.0,7813.27490234375
5091,138133.0,138543.0,6300.0,12744.439453125
5092,2071.0,1430.590087890625,2061.0,-1876.43994140625
5093,187965.0,189542.34375,6587.0,15751.759765625
5094,267995.0,263741.71875,4574.0,3015.014892578125
5095,207336.0,203684.34375,11261.0,19970.044921875
5096,269351.0,262191.40625,4421.0,3152.47998046875
5097,286651.0,282807.3125,3363.0,2132.465087890625
5098,8567.0,8421.501953125,2828.0,1779.919921875
5099,2671.0,2508.2138671875,2902.0,1760.72998046875
5100,2533.0,2395.9306640625,2529.0,144.20999145507812
5102,202687.0,205311.75,6963.0,19260.96484375
5103,4393.0,3798.634033203125,1065.0,-6313.98486328125
5105,8012.0,8142.56640625,2605.0,-6313.4150390625
5106,747486.0,757794.0625,4351.0,-828.3999633789062
5107,1695.0,1376.28759765625,-803.0,-4981.60986328125
5108,25400.0,25098.58984375,1410.0,-2837.364990234375
5109,847591.0,1105246.125,10783.0,29497.404296875
5110,116631.0,114520.234375,4527.0,-2420.030029296875
5111,117540.0,116187.15625,3707.0,-138.50999450683594
5112,18442.0,18727.474609375,3145.0,-5193.64990234375
5114,7948.0,7725.1328125,2688.0,2683.655029296875
5116,9856.0,9317.6943359375,2465.0,-277.5899963378906
5117,2142.0,1630.41259765625,-1135.0,-5981.294921875
5118,133136.0,133990.484375,3185.0,-1700.5
5120,3799493.0,3852549.0,1059038.0,1004551.625
5121,273854.0,277542.96875,4574.0,8585.91015625
5122,128746.0,125848.2578125,3335.0,-16.530000686645508
5124,969269.0,950641.4375,6055.0,-4246.5
5125,3654.0,3736.507080078125,868.0,-3028.31494140625
5126,11136.0,10177.70703125,2836.0,-4307.205078125
5127,232354.0,228658.203125,5580.0,6137.0
5128,9789.0,9265.8662109375,4985.0,-1389.280029296875
5129,9613.0,9054.9423828125,798.0,-4684.64013671875
5130,8327.0,8095.2861328125,3288.0,-980.4949951171875
5131,13762.0,13225.267578125,6628.0,720.5750122070312
5133,257280.0,262670.96875,6483.0,9541.7998046875
5134,141481.0,139653.796875,4645.0,3450.68505859375
5135,126402.0,126719.3046875,3354.0,-1110.074951171875
5136,10448.0,9469.5673828125,4258.0,5940.5400390625
5137,3477890.0,3500608.0,60323.0,82211.765625
5138,232925.0,226885.890625,10040.0,16419.798828125
5140,8039.0,7395.0380859375,1261.0,-3849.2099609375
5141,3340.0,3225.78271484375,4244.0,1849.0799560546875
5143,4607.0,4588.62841796875,1484.0,-3650.280029296875
5144,6933.0,5896.7705078125,1922.0,1029.0400390625
5145,5674.0,5116.94091796875,2844.0,1105.135009765625
5147,16818.0,16505.6875,2308.0,-463.8849792480469
5148,5907.0,5255.97412109375,3080.0,3634.320068359375
5149,44918.0,43485.13671875,1631.0,-8412.3447265625
5150,2306725.0,2280821.25,434168.0,418646.5625
5151,51225.0,50785.61328125,1846.0,-6127.21484375
5152,890642.0,888780.875,5008.0,-1857.155029296875
5153,371336.0,377489.40625,12459.0,15050.08984375
5154,4662.0,4404.7890625,4207.0,8.265000343322754
5155,280884.0,278412.8125,3329.0,4075.5
5156,1929.0,1093.673828125,1351.0,-1194.530029296875
5157,116643.0,114870.390625,6523.0,-2578.77490234375
5158,46480.0,46321.4375,-270.0,-6697.78515625
5159,53441.0,52402.515625,5235.0,7481.3447265625
5160,190664.0,322175.875,4612.0,1596.85498046875
5161,2755862.0,2717957.5,38894.0,39339.69140625
5163,303044.0,301189.4375,5158.0,4142.85498046875
5164,123409.0,125644.6875,4021.0,2720.800048828125
5165,16020.0,15786.6474609375,4616.0,771.4949951171875
5166,2362859.0,2294632.5,20932.0,19089.109375
5167,172546.0,169949.375,4512.0,6647.81494140625
5169,846786.0,861959.4375,4693.0,15225.6494140625
5170,946002.0,1161915.75,6001.0,8576.41015625
5171,11644.0,11473.677734375,3703.0,651.2249755859375
5172,921672.0,899641.375,6307.0,5441.60009765625
5173,221145.0,218370.625,5021.0,4329.05517578125
5174,242016.0,248559.078125,4475.0,1826.1849365234375
5177,132587.0,130845.9609375,4507.0,7976.9599609375
5178,3771.0,3898.612060546875,3536.0,-2550.0849609375
5179,1516.0,1185.9613037109375,-2044.0,-4311.10009765625
5180,10574.0,10696.9912109375,3797.0,303.80999755859375
5181,919264.0,939894.0625,6732.0,7818.31005859375
5182,8800.0,8756.345703125,899.0,486.9700012207031
5183,244572.0,249374.28125,1636.0,-10001.41015625
5184,288232.0,293357.96875,2465.0,-12912.01953125
5185,6959.0,6924.7060546875,6699.0,2713.389892578125
5186,198832.0,196240.34375,3589.0,-1428.0400390625
5187,12912.0,12336.1640625,1786.0,-3970.3349609375
5188,6346.0,5959.29833984375,1370.0,-4745.43994140625
5189,3977.0,3910.382080078125,2957.0,-1643.2149658203125
5190,3415.0,2975.201904296875,4920.0,4425.47998046875
5191,11670.0,12066.390625,3524.0,2001.8399658203125
5192,2541.0,2506.943359375,5533.0,3813.679931640625
5193,7472.0,7682.6005859375,585.0,-4919.384765625
5194,7435.0,6894.67919921875,1542.0,-3834.294921875
5195,1761.0,1435.0037841796875,6278.0,1636.6600341796875
5196,279000.0,278186.3125,4477.0,5695.53515625
5197,9161.0,9245.46875,5439.0,3786.60498046875
5198,212206.0,214810.875,11110.0,23196.71875
5199,260085.0,260310.8125,7178.0,16821.173828125
5200,747616.0,748545.4375,6178.0,6640.68994140625
5202,215277.0,213612.0625,4957.0,648.9450073242188
5203,1519.0,1231.0350341796875,6052.0,3464.364990234375
5205,3305.0,2888.264404296875,6521.0,9085.2294921875
5206,209817.0,212610.75,4457.0,-4932.68505859375
5207,1728.0,1350.273193359375,7757.0,7338.65478515625
5210,863174.0,860920.125,7281.0,7256.85986328125
5211,982642.0,965125.25,3908.0,-1315.844970703125
5213,56041.0,53996.6171875,7014.0,13214.974609375
5214,50934.0,50899.56640625,3000.0,-3457.050048828125
5216,3476.0,3090.828857421875,3619.0,617.8800048828125
5217,216086.0,220402.359375,3436.0,-2619.81494140625
5219,174051.0,172448.15625,5139.0,-2150.705078125
5221,6460.0,5293.2900390625,3106.0,2979.389892578125
5222,38170.0,36066.625,3515.0,-3901.079833984375
5223,294803.0,291462.71875,2215.0,-14597.7001953125
5224,3144.0,2907.457763671875,1880.0,-1255.7099609375
5226,313120.0,308377.8125,3384.0,3016.820068359375
5227,225684.0,221559.5,1813.0,-17113.39453125
5228,211347.0,208251.765625,5930.0,-1018.875
5229,55839.0,57149.4375,4139.0,-5019.7998046875
5230,219950.0,219168.515625,4312.0,9507.125
5231,5928.0,5964.5146484375,2599.0,-1675.5150146484375
5232,40062.0,40431.2890625,3305.0,-1899.7149658203125
5233,6331.0,5792.0439453125,1584.0,-2070.715087890625
5234,141203.0,142660.234375,7185.0,13569.5146484375
5235,213820.0,215153.8125,4085.0,-1004.2449951171875
5237,7068.0,6704.6201171875,4708.0,-247.19000244140625
5238,2508.0,2235.83203125,2052.0,551.760009765625
5239,220696.0,215194.734375,4981.0,6853.2998046875
5240,1909.0,1575.0400390625,3660.0,165.49000549316406
5241,161568.0,160972.6875,5247.0,5193.7451171875
5242,707618.0,700780.5625,4845.0,6083.89501953125
5243,41430.0,41064.86328125,1143.0,-640.9649658203125
5244,3347.0,3194.01708984375,1975.0,27.454999923706055
5245,155898.0,155163.921875,4526.0,6894.52978515625
5246,2635.0,2639.757080078125,5234.0,5757.3798828125
5248,9937.0,9857.4423828125,923.0,-1569.6849365234375
5249,896994.0,889402.5,5079.0,3883.885009765625
5250,839337.0,847009.75,6199.0,24083.44921875
5251,3442.0,2485.810791015625,201.0,-2960.10498046875
5252,1742.0,1346.929443359375,1332.0,-1146.554931640625
5253,5609.0,5697.8173828125,6106.0,2921.344970703125
5254,121690.0,120055.2734375,5815.0,11848.7802734375
5257,195775.0,193228.171875,1097.0,-9884.1796875
5258,296411.0,294516.71875,2613.0,-5001.93994140625
5259,206949.0,207712.09375,4735.0,4540.3349609375
5260,617325.0,619658.25,7375.0,7333.90478515625
5261,239725.0,236104.40625,2392.0,-1853.9249267578125
5262,219267.0,221212.953125,990.0,-5589.134765625
5264,1830.0,1519.7344970703125,5148.0,5219.5849609375
5266,193371.0,189776.953125,1699.0,-9605.1650390625
5267,2968433.0,3143852.25,40847.0,16269.3193359375
5268,1652.0,1296.9737548828125,1076.0,-707.5599975585938
5269,8277.0,8230.841796875,1815.0,-8170.56982421875
5270,131265.0,130115.3515625,3144.0,3272.75
5271,8064.0,7965.28125,4146.0,-307.989990234375
5272,3473327.0,3492975.0,65215.0,59892.75
5273,257190.0,251362.671875,2431.0,-11665.14453125
5274,254655.0,249197.1875,3199.0,-1763.10498046875
5275,40297.0,39712.046875,1665.0,-1961.5599365234375
5276,121633.0,122781.4375,4104.0,-3718.204833984375
5278,210550.0,213045.96875,3444.0,-5619.25
5280,993503.0,1894989.125,3409.0,-1745.4349365234375
5281,6388.0,5814.51416015625,8194.0,8493.759765625
5282,1285141.0,1249435.625,7842.0,6760.9599609375
5284,5445.0,5327.06201171875,648.0,-8565.9599609375
5285,225441.0,220851.6875,1064.0,-7120.6298828125
5286,107772.0,105273.9609375,2975.0,-3308.469970703125
5287,121641.0,121709.2265625,4918.0,3928.43994140625
5288,3203361.0,3114233.75,59996.0,55387.5625
5290,4995.0,5022.7138671875,1750.0,-7176.48974609375
5292,52564.0,52217.20703125,5087.0,480.0350036621094
5297,236022.0,236723.265625,4901.0,220.4949951171875
5298,29815.0,29330.908203125,3937.0,4731.3798828125
5299,4949.0,4283.34375,5770.0,9781.009765625
5300,4600.0,4512.12353515625,2897.0,-544.635009765625
5301,42914.0,40922.62109375,7079.0,7524.0
5302,222769.0,218490.59375,7202.0,22409.07421875
5303,43268.0,43279.5625,3858.0,3220.784912109375
5304,276415.0,511840.15625,4915.0,6509.02001953125
5305,2077.0,1883.601318359375,1637.0,-830.39501953125
5306,2259.0,2038.8182373046875,1173.0,-5878.5048828125
5307,325922.0,331607.3125,6547.0,7177.81982421875
5308,1759.0,1595.7044677734375,1791.0,-124.35499572753906
5309,940220.0,938957.4375,4015.0,3761.14501953125
5310,173361.0,173161.453125,6925.0,9335.080078125
5311,2975.0,2432.043212890625,6691.0,5016.0
5312,834921.0,838311.8125,6758.0,-6560.1298828125
5313,233902.0,233736.296875,6812.0,2572.695068359375
5314,10506.0,13048.650390625,3755.0,5967.14013671875
5315,315589.0,315881.0,3577.0,-4555.53515625
5317,2159.0,1927.6719970703125,8462.0,8630.75
5318,3852.0,3272.72900390625,4394.0,5811.52978515625
5319,3261308.0,3282647.25,62150.0,58994.71484375
5320,6221.0,5694.00537109375,3128.0,3009.885009765625
5321,227301.0,220612.9375,5723.0,4184.3701171875
5322,47037.0,46161.20703125,1834.0,-568.0050048828125
5323,42228.0,42663.51171875,3182.0,6314.4599609375
5324,108706.0,108246.4921875,4658.0,4830.18017578125
5325,7370.0,6789.61865234375,2928.0,1291.5250244140625
5326,9718.0,10213.5517578125,3427.0,-3542.8349609375
5327,2674.0,2256.830810546875,3461.0,2161.6298828125
5328,293234.0,295080.28125,1896.0,-8802.8896484375
5329,6872.0,6938.14794921875,3608.0,-144.30499267578125
5330,42465.0,41504.09765625,6536.0,7816.02978515625
5331,198109.0,196304.015625,7399.0,2166.284912109375
5332,1854.0,1838.0594482421875,1587.0,938.4099731445312
5333,272520.0,271670.0,4415.0,-3505.21484375
5334,14828.0,14723.0673828125,5213.0,996.2650146484375
5335,884699.0,1005647.5625,8884.0,10209.5546875
5337,1706.0,1658.5670166015625,2086.0,468.06500244140625
5338,1742.0,1242.203125,2730.0,885.4949951171875
5339,132203.0,132652.125,4766.0,1056.875
5340,38784.0,39193.3671875,6314.0,5557.5
5341,136962.0,133605.75,2957.0,-2421.455078125
5342,6238.0,5894.22900390625,3547.0,2051.619873046875
5343,43631.0,45941.5234375,5567.0,12176.4345703125
5344,1895.0,1826.5570068359375,3278.0,3740.054931640625
5345,259069.0,261238.90625,6946.0,9551.205078125
5346,113194.0,114391.09375,7666.0,13058.4150390625
5347,126472.0,128023.765625,4401.0,446.0249938964844
5348,212440.0,214273.9375,6606.0,10423.7802734375
5350,7483.0,6497.107421875,6847.0,667.6599731445312
5352,235372.0,237067.609375,3915.0,-3862.510009765625
5353,2184.0,2391.784423828125,3437.0,-556.4149780273438
5355,53612.0,51984.61328125,794.0,-13195.8798828125
5356,220248.0,220336.546875,2661.0,-2716.52490234375
5357,3694.0,3544.91015625,-252.0,-5394.47998046875
5358,1893.0,1273.7012939453125,2372.0,-497.41998291015625
5359,10238.0,9621.7744140625,29.0,-4559.81005859375
5360,864550.0,848020.0625,7793.0,14361.625
5362,2170265.0,2175746.5,29760.0,29713.91015625
5363,3291293.0,3219900.5,53093.0,42582.89453125
5364,45017.0,43900.36328125,4184.0,-5204.0048828125
5365,1690.0,1820.270751953125,5671.0,4347.19970703125
5367,8434.0,15792.0634765625,1685.0,-9872.58984375
5368,190856.0,191765.671875,2115.0,-14783.234375
5369,45840.0,44871.65625,3341.0,-1738.9749755859375
5371,1733.0,1207.963134765625,-1626.0,-4839.5849609375
5372,3168668.0,3102779.5,56079.0,37109.66015625
5373,48313.0,48329.359375,3732.0,-7816.884765625
5374,1004034.0,986687.25,7818.0,5379.08984375
5375,154902.0,152734.6875,4367.0,2129.52001953125
5376,24320.0,23223.4140625,2565.0,-2334.340087890625
5377,146812.0,145195.65625,2893.0,-8324.375
5378,47822.0,48047.75,2088.0,-2909.849853515625
5379,972183.0,951824.6875,6175.0,-3184.58984375
5380,2162.0,1709.3919677734375,4456.0,6187.16015625
5382,5659.0,5399.9560546875,4516.0,2821.31005859375
5383,49468.0,48507.78515625,6272.0,4931.9248046875
5384,1693964.0,1694406.125,17095.0,9581.6044921875
5385,189793.0,189289.5,3026.0,-872.47998046875
5386,43248.0,44037.79296875,5546.0,6460.759765625
5387,2646.0,2224.463134765625,2625.0,1048.135009765625
5388,61770.0,61394.86328125,3843.0,966.1499633789062
5389,124972.0,126568.1015625,3565.0,-4762.35009765625
5390,5901.0,5491.84228515625,7071.0,2187.659912109375
5391,4760.0,4336.2421875,5502.0,3651.800048828125
5392,19107.0,18424.0625,6375.0,8586.099609375
5394,288741.0,284114.96875,6672.0,-1788.1849365234375
5395,239474.0,239941.21875,6577.0,12251.3896484375
5397,4696.0,4003.940185546875,3503.0,5097.4150390625
5398,50883.0,51607.23828125,4034.0,4282.2197265625
5399,246391.0,248526.765625,6974.0,14199.9345703125
5402,124718.0,124400.28125,2332.0,-6277.2197265625
5403,7472.0,7805.5166015625,3946.0,2806.39501953125
5404,118715.0,119150.4609375,5054.0,3419.81005859375
5405,189916.0,190320.046875,5715.0,4191.58984375
5406,8095.0,7737.97265625,2283.0,2193.35986328125
5407,268478.0,268797.0,2476.0,-1544.699951171875
5408,978213.0,955101.1875,7002.0,12754.224609375
5409,111706.0,110978.0625,4410.0,4169.455078125
5410,2755.0,2354.267578125,1601.0,796.0050048828125
5412,230893.0,232949.90625,5915.0,4727.6748046875
5413,6937.0,7125.5986328125,2532.0,-621.2050170898438
5414,4823.0,3966.15576171875,2034.0,-2210.27001953125
5415,175010.0,175727.84375,4485.0,-3889.204833984375
5416,191243.0,194020.4375,4642.0,1847.4649658203125
5417,218792.0,215340.046875,4027.0,8189.28466796875
5418,6589.0,6957.474609375,4639.0,2589.510009765625
5419,53363.0,53021.109375,1711.0,-7084.43505859375
5422,7198.0,7041.2021484375,3592.0,-4671.33984375
5423,26833.0,26639.45703125,4691.0,4717.4150390625
5424,141113.0,138065.859375,271.0,-10684.83984375
5425,16921.0,16354.416015625,1840.0,-5647.75
5426,281696.0,286730.375,1015.0,-13871.330078125
5427,216047.0,216284.59375,2965.0,-10163.2900390625
5428,243003.0,246178.25,4431.0,1545.1749267578125
5429,132593.0,129361.671875,1892.0,-6626.9150390625
5430,1765.0,1401.4993896484375,1468.0,-2304.889892578125
5431,8521.0,8581.4677734375,3312.0,5439.60498046875
5432,9414.0,8890.630859375,508.0,-5788.82470703125
5433,792837.0,778932.5625,5643.0,-2044.114990234375
5435,958158.0,938974.875,8706.0,764.75
5437,5971.0,5467.36572265625,4727.0,6295.1748046875
5438,152687.0,152374.15625,6713.0,16680.48046875
5439,59797.0,59521.359375,7541.0,13937.3544921875
5440,9684.0,9988.78515625,4960.0,5593.60009765625
5441,4021.0,3735.30322265625,6117.0,6255.56005859375
5442,199357.0,199539.828125,4461.0,3220.68994140625
5443,9962.0,9594.0888671875,1699.0,-550.5249633789062
5444,2263.0,1989.197021484375,4530.0,5233.07470703125
5445,58464.0,59769.6015625,5516.0,6449.64501953125
5446,2681.0,2050.45458984375,3941.0,3704.239990234375
5447,38790.0,48327.6875,5893.0,2969.98486328125
5448,8100.0,14050.2373046875,5126.0,3267.429931640625
5449,921721.0,918725.75,6444.0,22141.173828125
5450,53995.0,54440.8671875,4699.0,7614.9150390625
5451,44869.0,43834.0234375,5850.0,2657.719970703125
5453,285888.0,341581.125,5954.0,11383.564453125
5454,142650.0,145094.140625,4165.0,-6078.19482421875
5455,80099.0,80802.9921875,3446.0,108.20500183105469
5456,7797.0,7256.47265625,2749.0,-365.2749938964844
5457,1800.0,1348.400634765625,5869.0,6459.71484375
5458,135322.0,135710.375,4346.0,-5966.85498046875
5459,49322.0,48184.9765625,5740.0,-3850.5400390625
5460,46966.0,45414.546875,4088.0,3673.64990234375
5461,1869.0,2016.2813720703125,2648.0,-5039.56005859375
5463,4194.0,4305.14501953125,4275.0,-4246.68994140625
5464,10408.0,10039.6103515625,1672.0,-3297.070068359375
5465,2652.0,2178.720703125,353.0,-3227.625
5466,6224.0,5693.26953125,1497.0,-8339.1953125
5467,6221.0,5533.23779296875,2247.0,2820.35986328125
5468,1598.0,1118.2838134765625,3553.0,763.0399780273438
5469,4125.0,3493.683837890625,5667.0,-3545.39990234375
5470,949969.0,947086.5,3298.0,-6726.0947265625
5471,1789.0,1456.7381591796875,6326.0,2803.830078125
5472,165030.0,161031.0,3617.0,-3484.5048828125
5473,156253.0,152017.515625,2140.0,-10991.21484375
5474,883067.0,882329.625,9879.0,-2598.9150390625
5475,126884.0,124549.875,3581.0,-64.02999877929688
5476,920416.0,901460.0625,5238.0,-9307.0546875
5477,2946.0,2827.073974609375,1783.0,-716.8699951171875
5478,10956.0,10698.3291015625,3806.0,-3101.93994140625
5479,209225.0,204185.96875,2285.0,-3697.114990234375
5480,912400.0,918106.4375,6979.0,4105.330078125
5481,2249.0,2136.72314453125,4167.0,1361.5400390625
5483,336451.0,326855.53125,1881.0,-5967.14013671875
5484,15305.0,15001.2001953125,2479.0,-3034.10986328125
5485,53840.0,62750.21875,3127.0,-3000.47998046875
5486,315991.0,321569.84375,8631.0,-7704.31005859375
5488,308939.0,309126.09375,2681.0,-4326.01513671875
5489,3399942.0,3369964.75,60107.0,55093.6328125
5490,180647.0,180821.78125,3436.0,1448.0849609375
5491,5228.0,4099.97265625,2992.0,-1194.719970703125
5492,241933.0,236415.109375,3500.0,7427.2900390625
5493,205544.0,205003.84375,3978.0,-7024.39501953125
5494,303502.0,303641.0,5215.0,5346.884765625
5495,3615.0,3076.3837890625,4474.0,7257.52490234375
5496,39730.0,38464.296875,4577.0,6231.0498046875
5497,5476.0,5542.86767578125,5218.0,1799.39501953125
5498,137515.0,139631.859375,8174.0,21536.974609375
5499,195721.0,195715.84375,5385.0,5768.39990234375
5500,4363.0,3655.32080078125,1579.0,-2448.530029296875
5502,29342.0,29180.505859375,4095.0,826.3099975585938
5503,60935.0,59660.39453125,2396.0,-1186.739990234375
5504,918537.0,924091.4375,5381.0,8127.81982421875
5506,2857.0,2835.098876953125,662.0,-6627.580078125
5507,232637.0,234934.296875,8023.0,11323.3349609375
5508,2709.0,2563.920654296875,2473.0,-2631.405029296875
5509,1784.0,1505.757568359375,2824.0,-1126.2249755859375
5511,206485.0,205053.203125,7133.0,14838.6201171875
5512,131156.0,130148.8515625,2940.0,-2526.52490234375
5513,827619.0,821398.5625,3605.0,1739.9249267578125
5514,251712.0,386963.125,7092.0,10406.39453125
5515,44851.0,48930.90234375,4698.0,-4571.9697265625
